prop_id,area_sqft
45218391,300.0
55397171,1000.0
55503861,65.0
56107395,1940.0
44698577,1200.0
45377077,1200.0
48884435,1400.0
56116569,1200.0
56025821,900.0
56113869,1490.0
56118847,1762.0
55175037,
56666419,1380.0
52901079,
56539769,1240.0
37560113,1350.0
49887510,1500.0
56952639,850.0
56957723,1595.0
56956391,1320.0
56272391,1800.0
49545638,1670.0
56965481,1100.0
56969127,650.0
56285447,1700.0
16474792,1950.0
56966035,928.0
56318485,1250.0
55854729,1375.0
56877809,1500.0
56893945,540.0
56896321,2150.0
55677967,1350.0
56890525,1100.0
56900303,1319.0
56899085,1400.0
52863125,1540.0
56852315,2400.0
56858653,650.0
56265123,1160.0
56300593,2466.0
56872139,1972.0
56253185,1300.0
56903389,1050.0
56683477,2194.0
54250107,1200.0
56534799,1350.0
55374973,1700.0
56724687,1290.0
56013661,900.0
56611761,1250.0
56007091,1750.0
56664885,1870.0
56072309,1100.0
55844807,2600.0
56849339,1100.0
56842915,2500.0
54853575,1100.0
54968851,1650.0
56546253,1000.0
56757003,3100.0
56644375,2025.0
56541981,1250.0
56762593,1250.0
16454821,1100.0
56707261,2500.0
56767835,1570.0
56562425,1400.0
56151825,1160.0
54919229,1625.0
39677375,1260.0
49951004,1010.0
56629121,1300.0
56742443,900.0
56833789,1500.0
56834563,3200.0
56608599,1550.0
55547467,1000.0
56670989,1140.0
56669025,1300.0
48080213,800.0
56848319,500.0
37248145,1200.0
27943865,1100.0
30173469,1874.0
56622915,189.0
56507289,950.0
56776655,1200.0
53350011,1400.0
53832503,1769.0
52900595,1450.0
56599693,1115.0
56135389,1250.0
56599825,700.0
56645909,1340.0
56722813,250.0
56591271,1250.0
56639775,950.0
56750971,1855.0
56751647,1300.0
56498761,1495.0
56705479,1000.0
55907041,1350.0
56595115,1200.0
56710875,2200.0
56706617,1600.0
56721893,3380.0
56818939,1780.0
52342245,990.0
56721063,1100.0
55565353,
56627805,1566.0
56627433,1010.0
56726907,1135.0
56729625,766.0
13485609,
29786385,
56638323,1200.0
55981819,
19242814,
56829173,1100.0
56790997,1230.0
56501731,2500.0
56638659,150.0
56146341,800.0
56306827,1685.0
56155453,1100.0
56430915,1620.0
56206009,1800.0
56164595,1350.0
48049153,2050.0
37026383,360.0
56456051,100.0
56264953,1600.0
37966269,1400.0
43102629,1405.0
49195373,1600.0
56408027,1100.0
56285185,1380.0
56466963,1400.0
40878675,1605.0
56225479,1290.0
56478089,1630.0
53408573,1345.0
55336603,1375.0
55716973,1100.0
55839359,1160.0
55419301,1100.0
56322505,1067.0
56321197,2900.0
55490769,1140.0
48776269,800.0
55619301,1950.0
55289089,1000.0
32298043,1250.0
55832539,850.0
56157197,1600.0
56443933,1035.0
56264455,933.0
56453505,800.0
56331967,1475.0
56453323,1090.0
49400169,1100.0
15045098,1085.0
56355527,1000.0
35278455,
56489577,1381.0
34042323,
55061185,
56051239,1015.0
56064411,1300.0
55735505,
56390183,1512.0
56390515,1347.0
51399954,1800.0
56262107,1570.0
52590439,110.0
52186633,1400.0
54987225,1203.0
56579561,650.0
55505997,2000.0
40522901,100.0
35517177,1380.0
22779227,1350.0
46612359,1450.0
50110766,800.0
56101671,1500.0
56904695,80.0
55228479,750.0
40534773,1200.0
39333245,830.0
56032479,1540.0
55546095,1245.0
50760148,
51393218,3131.0
56053819,1245.0
56056433,1180.0
56396887,1150.0
50407346,1250.0
17522310,
51526240,1653.0
33419271,1920.0
54932847,1590.0
56967129,1200.0
48591273,2250.0
48651263,1400.0
39073679,1200.0
56971659,1223.0
56969395,928.0
56969153,800.0
56969313,1465.0
56938291,1550.0
56969793,1415.0
40163105,1360.0
56970821,1550.0
56953045,1000.0
53343647,1530.0
55905835,1380.0
56954171,1200.0
56955057,950.0
56955981,1500.0
56953613,1200.0
56957829,1538.0
56959391,1350.0
56959439,1368.0
56960425,1628.0
56961029,150.0
56946383,1050.0
56948973,1300.0
56950859,2150.0
56943465,1650.0
56976613,1300.0
56976913,1260.0
56974463,1575.0
56974409,1000.0
53373987,
56976475,1200.0
56975697,1200.0
56977823,1470.0
56944679,1365.0
56979619,1273.0
56978297,705.0
56977987,1360.0
56972741,500.0
56939205,1308.0
56972041,1400.0
56943567,1600.0
56947265,1250.0
56980381,1150.0
56949481,1450.0
56945297,1000.0
56956775,1300.0
14295444,1400.0
56965883,1200.0
56968397,900.0
56329217,1384.0
56971315,1050.0
56969317,1275.0
56969321,750.0
56968631,1000.0
56968681,1500.0
56969071,1550.0
56938627,1100.0
56938815,1250.0
56970335,1150.0
56969925,1600.0
19317041,1650.0
56954177,1000.0
55926489,1375.0
56954247,2200.0
56953531,1000.0
56951977,1570.0
56957645,1632.0
56957479,1940.0
49259895,800.0
55778979,1500.0
56353549,1100.0
56965167,1245.0
56964953,1200.0
56965035,1325.0
56964179,1200.0
56964509,1525.0
56960815,1225.0
55659555,1485.0
56951769,159.0
56352201,2065.0
56951649,1600.0
22143003,800.0
56947647,1000.0
56980333,1800.0
42476237,2209.0
56948427,1030.0
56948571,1100.0
56951299,1000.0
56972079,810.0
48077415,1680.0
56949137,1200.0
56967423,1250.0
56952833,1500.0
56977565,1300.0
56973771,1100.0
56973847,1000.0
56974153,920.0
56974203,900.0
56972645,1000.0
56939101,400.0
56939119,1230.0
56976441,900.0
56976497,1000.0
56942929,1337.0
56975763,140.0
56977757,1300.0
56945033,1010.0
56945219,1449.0
56979667,1400.0
56945793,2100.0
56979533,975.0
56978465,1350.0
56972341,740.0
56972355,1910.0
56941599,1538.0
56976841,600.0
56977047,1400.0
34632813,2305.0
56975933,1265.0
56949725,2200.0
56950225,1200.0
56950311,910.0
56949959,1280.0
37054777,1160.0
56949077,1250.0
56950679,1473.0
56979203,1925.0
56979005,2660.0
56978747,890.0
56979935,1143.0
56963337,875.0
34225787,
56971711,1110.0
56969483,1620.0
56968945,1216.0
56960569,1555.0
56965311,1000.0
56962991,1198.0
56960329,1850.0
56947585,1280.0
33432005,
38234989,
56971911,975.0
56978359,1622.0
14142443,
56979789,946.0
56979877,1500.0
56979207,1115.0
23799681,1300.0
56958601,1135.0
44269359,1550.0
56959235,900.0
56136063,1200.0
56961725,855.0
47128047,1500.0
56978513,900.0
56950631,1350.0
56950533,150.0
49758006,1990.0
56896385,2640.0
56895747,800.0
48972091,1717.0
49113045,1112.0
51345756,1300.0
55857299,1076.0
54677145,1650.0
56922291,1200.0
56921505,942.0
56922495,680.0
56921491,1500.0
56922055,2713.0
56924375,2100.0
56925723,1515.0
56886011,1755.0
38409251,950.0
52857079,2458.0
56884289,2000.0
56365737,1345.0
44039105,1865.0
56887501,1225.0
56891127,1350.0
54129603,1700.0
56929599,1240.0
56926145,346.0
56928131,1720.0
56900599,1089.0
56900353,1100.0
55676247,1545.0
55872059,1180.0
56900191,1140.0
56901245,1200.0
56901951,1400.0
56934179,1300.0
56935329,1700.0
56883981,1250.0
56889701,1050.0
56909315,900.0
56898511,1100.0
56898731,1554.0
49722304,1500.0
56917501,1300.0
56916923,1000.0
56918001,2000.0
56863829,1315.0
56918089,3150.0
56918103,1050.0
56918055,1400.0
56916063,950.0
56883677,1300.0
56857353,1000.0
47037689,1500.0
56902531,1515.0
56902605,1700.0
56852997,1130.0
56854517,1080.0
56906575,1350.0
56905367,1200.0
56909091,1500.0
56858865,1565.0
47768089,1050.0
56919491,1800.0
56919917,1100.0
54083707,2600.0
56866095,2900.0
56867655,1600.0
56872711,1660.0
55856335,1000.0
56880347,852.0
55878529,1500.0
56879797,1716.0
56856057,1100.0
56899313,1500.0
56921331,1961.0
56897605,1550.0
56936299,900.0
56936353,2100.0
56896489,1300.0
55818023,1480.0
56928013,800.0
56927527,1600.0
2230562,1600.0
53923851,1320.0
56899639,1550.0
56937529,1250.0
56936905,2100.0
56900419,700.0
56107609,1530.0
56296787,1150.0
56320485,1500.0
28013971,1060.0
56922049,1170.0
56924261,1150.0
56924419,1200.0
56922723,600.0
53609069,1000.0
56884963,1200.0
56884889,1000.0
56106249,1150.0
26229667,550.0
56051395,1300.0
56360699,1800.0
51052494,1400.0
56927403,1705.0
56928689,1730.0
56929293,1440.0
56891389,1500.0
15020932,1600.0
56886727,1650.0
56900083,950.0
44543149,800.0
56901515,1250.0
56901813,1200.0
56935775,1400.0
56934277,1350.0
49369709,1359.0
56889339,1150.0
53468227,1813.0
47537481,1300.0
56883945,700.0
8895068,1520.0
56884015,1300.0
56930977,1500.0
56931079,2000.0
56910071,1480.0
56910013,900.0
56890411,900.0
56895545,1250.0
56899235,2000.0
41643159,1710.0
56338981,2500.0
53532351,1515.0
53572265,900.0
56918129,1120.0
56916215,2050.0
56861999,1380.0
56879271,1200.0
56864993,1510.0
56880303,900.0
56905075,1015.0
56853653,1800.0
56852321,1600.0
56852131,1500.0
56853375,900.0
54222761,900.0
39759555,1000.0
41529597,1000.0
56855581,650.0
56853887,1200.0
56854227,550.0
56908781,450.0
56859569,3000.0
56858593,1150.0
50579052,1050.0
51876847,1320.0
55869445,500.0
56910853,500.0
56860053,1250.0
56861765,850.0
56908011,1350.0
56920169,1145.0
56281121,1260.0
56916973,1200.0
56917121,155.0
56863367,800.0
56919841,1400.0
40355153,2000.0
56867395,1306.0
56867873,1400.0
56870633,1750.0
55825071,1510.0
56870727,1175.0
56866645,700.0
56866829,950.0
50148448,1200.0
56880969,1000.0
56881291,1335.0
56875625,1000.0
12866381,2009.0
56874249,750.0
56874139,1100.0
56883223,1685.0
56880203,1100.0
56901369,1100.0
44172801,100.0
56895279,2000.0
53590159,2100.0
40544339,
56921601,2500.0
55863051,
56884471,1800.0
49220703,
56927275,1357.0
56900699,1500.0
56935637,900.0
46791427,
56899301,5000.0
56863783,1625.0
56863877,1460.0
35852019,
56918617,2500.0
56918935,1105.0
31697729,
32202107,1030.0
48942117,
56867065,1425.0
56888365,150.0
56937441,850.0
56899575,1300.0
17639787,1590.0
56885485,
56338285,1200.0
51390884,1335.0
56884173,1000.0
56864335,1000.0
37397243,1000.0
56883615,950.0
52948377,1100.0
56733115,1050.0
56579801,1350.0
55972193,2050.0
56846729,950.0
56685169,1050.0
56674857,1638.0
56525761,1500.0
56745723,1550.0
47738953,1000.0
56586509,1300.0
56585127,2500.0
56534221,800.0
56584423,903.0
56688153,1950.0
56627381,700.0
56723849,2185.0
56667313,1650.0
48194705,1300.0
56833205,900.0
56565323,1050.0
56724345,1250.0
56668097,1400.0
56568027,1350.0
56725005,1800.0
56668441,2700.0
56668499,2800.0
56509953,1200.0
55783829,1375.0
56509437,1350.0
56121121,1605.0
51772577,1700.0
56727713,1200.0
56836351,1640.0
56613497,1350.0
56773995,1375.0
56837679,1199.0
56668989,1600.0
56572003,1200.0
56672597,1120.0
42526237,1400.0
55995845,1350.0
56012179,1100.0
50261432,1280.0
56730749,1100.0
55801539,2200.0
56838607,1104.0
52434747,1100.0
56838235,3654.0
56779185,1900.0
56840215,1050.0
51896803,975.0
51074512,1750.0
20470693,1150.0
56738237,1000.0
56738281,1135.0
56789643,1700.0
56849063,1225.0
49078739,1450.0
40745345,1000.0
56739327,1720.0
56739473,1575.0
49525560,1000.0
56850485,1355.0
56624355,1855.0
56580903,2000.0
56624289,942.0
56678679,800.0
56735025,1800.0
56622033,2000.0
56843257,850.0
56523167,1220.0
56680287,980.0
56623053,900.0
54005231,1600.0
54977343,1560.0
55785747,1950.0
53287793,1960.0
21171995,2200.0
56722973,150.0
56596297,1630.0
56797889,1250.0
56703079,1531.0
56787975,1200.0
56503779,1850.0
55443911,700.0
56753263,1050.0
56108331,1850.0
34173599,1050.0
56706449,815.0
56504879,1505.0
56756313,1350.0
56645131,1450.0
56645659,1690.0
56644971,1765.0
56599493,1700.0
55911097,1250.0
56832401,2100.0
56832481,1200.0
56832579,1080.0
56587721,1314.0
41405685,1075.0
56708281,1212.0
56811031,1390.0
56706189,700.0
56826865,1600.0
56764221,780.0
56557217,1415.0
56657645,1100.0
56831787,1600.0
56638831,1300.0
41660139,1550.0
56593467,1000.0
56591721,1100.0
56590637,800.0
56634493,1100.0
56791647,1800.0
56590435,1000.0
56749211,1315.0
56697469,1120.0
56751447,266.0
56751171,1700.0
55409247,900.0
56796221,2115.0
56595383,1080.0
55506627,1200.0
56749763,1686.0
56697519,960.0
56596329,1610.0
54449189,2000.0
49270207,1870.0
56544421,1810.0
51328104,1800.0
56800437,1550.0
56497043,650.0
55440599,1700.0
55283149,1285.0
56798133,180.0
56642691,1475.0
56705513,1600.0
56644107,110.0
56752155,1725.0
56541563,1029.0
56795709,800.0
56640509,1480.0
56695617,1000.0
55467247,2396.0
56606327,2000.0
24196903,1400.0
56708879,1040.0
56603411,1500.0
44486359,1840.0
56710191,1395.0
56759087,1700.0
56755323,1400.0
56600811,1650.0
56754995,1465.0
56209403,1400.0
56606841,2300.0
56720575,1095.0
56816087,1350.0
56816211,980.0
56768173,900.0
56814497,1250.0
56766795,1200.0
56812121,1550.0
56658129,900.0
48588427,1100.0
56812365,1600.0
56660815,450.0
56817413,650.0
56765179,800.0
56764733,1400.0
55553451,1500.0
56719629,697.0
56830155,1360.0
56828803,1200.0
56824031,1090.0
56824785,800.0
56828023,1800.0
56826993,1080.0
56830783,150.0
56830817,3500.0
56831169,1100.0
56831173,1250.0
56721055,1250.0
56563791,1300.0
56763925,950.0
56844121,930.0
50718494,1100.0
56679649,1870.0
56735689,815.0
51023302,1210.0
56622745,1350.0
56622717,1020.0
51766331,1250.0
45264879,1200.0
55605685,1000.0
50707744,1550.0
56683377,2000.0
49561042,950.0
35888187,2600.0
49714866,1000.0
56786235,1250.0
56785765,1210.0
55992397,2147.0
56683743,1350.0
56685321,268.0
25075373,1900.0
56625143,700.0
56628483,1200.0
56531815,1150.0
56588649,1200.0
56692499,1030.0
56632245,650.0
56588865,1300.0
56742121,1820.0
15943287,1320.0
56743059,1300.0
56205037,600.0
56740617,1225.0
56629401,175.0
56745089,1400.0
56533373,
56608891,1050.0
56607697,1400.0
56509239,1175.0
56771249,1380.0
56725129,1300.0
56833811,1500.0
56834655,1250.0
56665797,1250.0
56567997,1005.0
56566499,730.0
56608939,1200.0
56771037,900.0
41493143,2500.0
55551689,1600.0
56833601,1000.0
56833505,1800.0
56666155,200.0
15836099,1780.0
56836485,1200.0
56669477,600.0
56727665,1250.0
55684465,1500.0
56728259,800.0
45735069,1355.0
56513313,1230.0
42008471,1050.0
56571713,1275.0
56571207,1919.0
33144825,1784.0
56833087,1000.0
56564225,1500.0
56563813,100.0
44558823,1100.0
51134374,2200.0
53832231,1130.0
51719045,1200.0
56564471,1515.0
56564553,1250.0
41619653,1200.0
55798607,100.0
55859923,1100.0
43305505,600.0
44745921,710.0
56674015,1180.0
56615261,980.0
56518787,1100.0
56731545,1700.0
56838619,1290.0
56573575,1620.0
56733589,1350.0
56733643,1000.0
56733737,2000.0
56520761,1185.0
56733519,1083.0
56731893,930.0
56732417,800.0
56777451,200.0
56625027,1200.0
56849231,600.0
56788591,580.0
56788675,1400.0
56848751,1000.0
50185478,2080.0
56583321,2850.0
50136140,
37903831,1675.0
54865221,1800.0
56848349,1000.0
56788681,1395.0
55052157,980.0
56091473,1210.0
56790433,1000.0
56849939,600.0
56850001,1443.0
56626083,1740.0
56739281,1280.0
56528063,1240.0
56849421,1600.0
56850099,1020.0
51505298,950.0
56783657,1133.0
56621373,180.0
56578837,1450.0
56523511,1170.0
56622137,1800.0
56678709,900.0
47933265,1850.0
48076713,
56681125,200.0
56580527,1380.0
56623163,1040.0
56783153,1300.0
56782783,1600.0
45929735,1100.0
56736217,800.0
40609101,1400.0
55525067,1000.0
46283667,950.0
54762467,1600.0
56663589,660.0
50188378,1756.0
41488027,1800.0
56615211,1300.0
56729957,1125.0
56520571,1318.0
38224105,1300.0
50991158,170.0
56494645,700.0
56054595,1000.0
56700503,600.0
56643055,1136.0
56643067,1160.0
56799519,1500.0
50122558,1450.0
51999997,1050.0
55837387,1150.0
56647465,500.0
49442189,900.0
56647165,1100.0
56601125,2200.0
50600418,1200.0
56706825,1800.0
48817181,1583.0
56495721,650.0
56800213,900.0
56704529,400.0
56599635,350.0
56144955,1000.0
56755595,1500.0
42500203,1650.0
56504459,1450.0
56550481,1102.0
56808845,150.0
56505507,1144.0
56808997,993.0
56707553,1160.0
41158627,650.0
55629125,905.0
56602789,1115.0
56602627,805.0
56602625,650.0
56645515,1600.0
56645793,800.0
50831182,1200.0
56600633,144.0
56548423,1040.0
56804805,1450.0
56600119,2800.0
56599447,1350.0
56753215,1384.0
56631207,1550.0
56791179,1500.0
56630997,110.0
56746573,1800.0
56590485,1141.0
55874957,900.0
56642405,1850.0
56596989,1280.0
55767741,1350.0
56702497,1550.0
56802103,950.0
56649525,1050.0
39201641,1200.0
56764273,1300.0
56557445,1200.0
56557635,1500.0
55343803,1450.0
55556603,1350.0
56831759,1215.0
56795111,1200.0
19825793,850.0
41928337,450.0
48961703,3500.0
56637339,500.0
56747961,4000.0
56590755,1750.0
55868779,1530.0
56747175,1875.0
36564765,1100.0
54551873,1360.0
56794877,1651.0
55778553,1628.0
56538957,750.0
56794771,1145.0
56749475,1150.0
56490869,1550.0
56794949,1250.0
56490565,1000.0
56793717,500.0
56751809,1050.0
56697863,1250.0
56491737,1400.0
56640305,1150.0
56796263,1350.0
56796851,405.0
56638879,1000.0
56751829,900.0
52661565,1500.0
56792657,1255.0
40709423,1285.0
56750471,1800.0
56641861,500.0
37860399,1600.0
56499881,1200.0
56544645,1090.0
22182465,2050.0
56499445,1500.0
56493867,1500.0
56641999,1250.0
56597457,1350.0
17339677,
39533525,2055.0
56598225,1140.0
56500469,1200.0
27985609,1300.0
30014659,1400.0
29516219,1500.0
56598619,1150.0
56644109,900.0
49217285,1100.0
56792327,1405.0
56635119,1500.0
56811265,825.0
56604255,1800.0
56554563,700.0
56652285,1400.0
46094833,2200.0
56606479,1650.0
56606421,1250.0
50687344,1360.0
56557065,2030.0
56761293,900.0
56761069,200.0
56810957,1100.0
56603495,1200.0
50789266,1050.0
56810467,1750.0
52134525,1600.0
56810353,1000.0
56708811,1100.0
56606115,1534.0
56710591,1800.0
56555491,900.0
56759197,1000.0
56605107,1600.0
56605605,1200.0
56605611,100.0
56600627,1200.0
56548611,1590.0
56552323,1000.0
56554011,1000.0
56811355,1350.0
56709135,1000.0
31817819,1500.0
56720451,210.0
56816699,1782.0
56716233,1675.0
56660115,750.0
56718619,1600.0
56661575,1610.0
50039316,1400.0
56763357,1100.0
56816827,1150.0
56768945,1170.0
56769249,700.0
56769063,1384.0
56721923,1620.0
56562285,600.0
54134269,1875.0
56717655,1100.0
56562531,1182.0
48585483,800.0
56656103,500.0
50886668,1325.0
56559769,
56813265,1000.0
56562957,700.0
56829405,600.0
49697100,1350.0
56829757,1100.0
56830501,3000.0
56831009,2100.0
41333771,1350.0
56164619,1000.0
56495127,1200.0
56628801,1000.0
56736299,1640.0
56615877,1438.0
56786935,1245.0
56588351,2250.0
56690187,1300.0
56584627,1600.0
56744659,1450.0
39453373,
56668431,1200.0
56666363,1428.0
56512057,2200.0
56837513,1200.0
56774019,1300.0
25793609,
56612223,800.0
35593859,
40837227,900.0
40967667,
56836679,750.0
56728155,1700.0
55574809,1625.0
40632581,
56507679,1650.0
56608023,947.0
56608345,700.0
41997253,1480.0
56731265,4500.0
56731173,100.0
56734093,2000.0
52982695,
56576095,1000.0
56732507,2400.0
56849207,
56848805,1275.0
56583403,2400.0
37941463,
34319439,
35374573,
56680613,185.0
56782713,1500.0
29068925,
55299759,
43908039,
44056713,
54039557,
56787943,1720.0
56804621,1010.0
56599741,1670.0
18178024,
50599728,
56545839,1295.0
56545737,1140.0
56498783,2105.0
16057837,
39486409,
56638403,950.0
33801897,
41927837,
16741114,
56640981,2800.0
56542523,800.0
56791621,2000.0
32296981,
56792923,2100.0
56705431,1671.0
56543843,925.0
56498297,1685.0
56598437,1600.0
56644387,1100.0
56752115,1100.0
56652293,2005.0
56711577,1979.0
56711971,1050.0
56708979,1405.0
56710683,1250.0
53145287,800.0
43302931,
56660643,1157.0
52946483,
56674615,
31314779,360.0
56835813,1310.0
56774125,600.0
52038211,1000.0
56514807,250.0
56515137,1450.0
56207159,520.0
56777159,1000.0
56625401,1800.0
26952833,850.0
56681691,22.0
56843147,990.0
46089123,1800.0
56797615,1625.0
32965497,
56707157,1902.0
56502373,
56645657,1050.0
56599273,1750.0
56500823,228.0
56589495,1250.0
31644103,1800.0
56593375,850.0
56636519,950.0
56596171,90.0
56542103,1300.0
20167515,1600.0
56643407,1200.0
56804093,1160.0
56604163,1500.0
56073479,700.0
55719311,1480.0
37202877,1200.0
56504991,1150.0
56708069,750.0
56812169,255.0
56768843,1500.0
56562723,750.0
56722633,2500.0
56656827,1050.0
56222319,1200.0
55120329,150.0
52401221,1800.0
56479423,1550.0
55464787,1140.0
47498691,2750.0
56487193,1500.0
56486951,1150.0
56239923,2400.0
56488267,1650.0
53980131,1210.0
56283341,1500.0
56286185,1350.0
56218451,1315.0
56409877,1575.0
56364571,1650.0
56362431,1640.0
56367527,1819.0
56223991,958.0
56222555,1475.0
56224801,1100.0
56427543,1200.0
56375351,800.0
56483427,1600.0
51781429,1675.0
56484359,800.0
56375295,1800.0
56478983,1300.0
56475409,1765.0
51461610,1450.0
55724259,1365.0
52014341,1300.0
55850415,900.0
49911730,1050.0
56259709,1000.0
48171849,1254.0
53555947,1100.0
48066591,1505.0
47905569,1550.0
56172093,1850.0
56333931,1111.0
56355125,3114.0
51582499,1350.0
56459011,1535.0
56459097,
56384785,4500.0
45397241,1350.0
56442829,1535.0
50924990,1945.0
55513167,1595.0
56390401,1400.0
56163913,1100.0
56263169,1550.0
56263287,1740.0
56401745,1470.0
56455987,85.0
56191215,1000.0
56460259,2000.0
55655251,1350.0
55583325,1400.0
56270559,1695.0
41598453,110.0
56350803,1585.0
56348821,950.0
56354703,1295.0
56279591,1050.0
56348339,1375.0
56206651,1300.0
56206237,1160.0
56394877,1250.0
56476397,1025.0
56477607,900.0
56477771,1300.0
55762547,1546.0
49279441,650.0
30464479,1800.0
31624919,1520.0
49509356,2455.0
56425723,1100.0
51155218,1825.0
55384241,1050.0
54468483,1000.0
56372003,1170.0
49660208,1905.0
56235577,1250.0
56485377,1060.0
56485373,1155.0
56238031,1365.0
42295481,1560.0
56489709,1314.0
48143059,700.0
56239585,1050.0
56487079,1165.0
56311423,1070.0
17452645,2000.0
55034199,1475.0
56432115,1275.0
56308589,
53190039,1400.0
56240639,1075.0
56433777,1500.0
56488605,200.0
56435915,1100.0
53438375,1000.0
56488521,1200.0
40592743,1600.0
56283637,1300.0
51303966,900.0
56465911,480.0
39933475,1600.0
56360493,1050.0
56283165,4500.0
42245861,700.0
56467089,1380.0
23866025,1450.0
56285479,850.0
35254775,1225.0
56365149,1500.0
56281381,980.0
56357977,267.0
56470267,835.0
56221757,1750.0
56470427,93.0
55716261,1100.0
56419247,1350.0
56473545,1000.0
55574525,1650.0
36807871,80.0
14782995,1350.0
56426713,80.0
56482905,1300.0
56151317,1221.0
56307689,500.0
56484581,1100.0
32804087,1400.0
33185091,1350.0
56373985,750.0
56482721,
56372409,1980.0
26853057,1602.0
56421771,1600.0
55586519,1550.0
56476231,1000.0
53434071,1000.0
53016375,1008.0
55431417,1600.0
11314167,1500.0
51377096,1100.0
56471489,800.0
56295073,1200.0
46239759,1600.0
48679787,1270.0
55737217,1663.0
55383163,1155.0
55786259,1450.0
49638328,1450.0
56395715,1080.0
56255275,1600.0
38243745,1600.0
56259635,500.0
47602071,1600.0
52931517,1050.0
56170287,950.0
56394087,1450.0
52897223,1580.0
44990739,110.0
49122769,1175.0
56397369,900.0
56257739,1400.0
56394829,1005.0
50074406,1200.0
49499501,1200.0
56208329,1200.0
56312907,1400.0
56489021,950.0
52397589,700.0
56260503,1500.0
56260449,1200.0
54523375,1500.0
56355087,8000.0
56354283,1200.0
56458371,1245.0
43758321,1200.0
56459159,1647.0
56460205,1605.0
56449225,1400.0
48651317,950.0
56437627,1800.0
56242309,1000.0
56317145,835.0
51230702,500.0
56385513,900.0
56384945,1100.0
56443755,1000.0
56441763,1725.0
56166277,1700.0
45674459,900.0
55838837,
55620329,1104.0
56250795,1800.0
56166761,2200.0
49464365,954.0
56327345,1100.0
56453753,100.0
54585599,1150.0
47923631,1130.0
56338131,1800.0
49323533,900.0
56332463,700.0
52548265,800.0
53116497,1100.0
53701777,1500.0
56401149,1000.0
41102765,1680.0
56259157,825.0
42291941,1470.0
56262855,500.0
56403621,1595.0
50350776,1650.0
55763699,1505.0
41337743,150.0
16425201,1850.0
56266775,1360.0
56266793,2900.0
56344063,1200.0
56462109,1900.0
56344375,940.0
55474463,900.0
49848108,700.0
53166281,1850.0
56458987,999.0
50419538,750.0
56276767,1150.0
56340265,1150.0
56355567,1100.0
40351555,1250.0
56194357,1000.0
42514941,1200.0
56351953,1100.0
54626915,1380.0
56371697,800.0
47275073,
35084369,1350.0
56134377,1278.0
56050411,1200.0
56136419,1350.0
52712901,1455.0
56787299,1200.0
55380005,
43094921,1250.0
47667217,1380.0
44043641,1900.0
56377451,1350.0
38948943,1400.0
28634693,
56153555,1610.0
56070075,1652.0
45220241,1650.0
14390142,
56042469,850.0
56038877,1565.0
56283063,2312.0
52505637,
56045039,1652.0
48102849,2300.0
56364393,1500.0
52997549,
56132241,1674.0
28179051,
46310669,
56134009,1400.0
33574043,1500.0
42264859,1850.0
46091231,1000.0
48984959,900.0
40074133,
56305409,1000.0
56149947,1490.0
50611660,1100.0
56847313,2500.0
56424625,1172.0
16838259,1730.0
56894309,1185.0
55515825,1100.0
46372095,150.0
56947323,110.0
52306813,1205.0
30012925,1500.0
38761059,1450.0
55407285,1500.0
46194783,2000.0
28944283,1400.0
56093845,2200.0
39628659,1200.0
55333341,900.0
56460747,1487.0
41628359,600.0
55070753,1900.0
56440937,1230.0
56243887,1200.0
56940577,1300.0
56157173,1500.0
55773421,1680.0
44044141,1500.0
31017169,1300.0
56080363,1950.0
52278509,184.0
51708895,
56020181,1000.0
56093437,1600.0
53046137,230.0
47286685,
49899630,1600.0
46626519,
53753373,1365.0
48617479,
52401731,5000.0
56103621,1100.0
42299567,1150.0
56104789,1000.0
56034449,1700.0
40619715,1700.0
44521387,1250.0
35643901,1500.0
56017421,1803.0
56206335,800.0
56489161,1300.0
56313327,1304.0
56433353,1200.0
55377917,1050.0
56359677,1360.0
51443030,200.0
56217597,1685.0
56283979,1200.0
56407225,1600.0
56466511,1535.0
48394419,1360.0
56224993,1100.0
56480335,1400.0
37274353,1415.0
40818945,4800.0
56057413,1250.0
56050637,1500.0
20855697,1000.0
21565073,1200.0
51427446,700.0
47702067,900.0
56066721,1900.0
56953069,1200.0
56953083,1150.0
55579499,1100.0
23856909,980.0
41842141,1550.0
53193775,1050.0
56046693,960.0
56837315,1350.0
56774111,1100.0
34068555,1470.0
50385414,600.0
56130075,1200.0
20830495,1000.0
41088507,1050.0
56405201,1000.0
56665103,850.0
41918797,1800.0
56135031,1214.0
56048737,2075.0
40111379,1155.0
56619845,920.0
55775927,100.0
21974179,1050.0
55051927,1450.0
51196242,
56687049,1220.0
39112439,1400.0
20340151,1600.0
56140355,1435.0
43391071,1200.0
36763641,1165.0
43693563,1200.0
55237939,1140.0
49105951,1200.0
56082619,1050.0
50067192,1750.0
56079557,1966.0
37520227,500.0
55170873,1225.0
30211527,460.0
56085443,1000.0
56089839,1200.0
20353929,1450.0
56913885,1200.0
56973193,1135.0
54335317,2200.0
56101763,980.0
56105501,1580.0
56105495,185.0
47119537,1450.0
48462589,1640.0
56903581,1750.0
41758653,1600.0
56973591,1900.0
30971209,1450.0
56791921,1000.0
56976347,800.0
56944571,900.0
56904929,80.0
18743406,1040.0
52307529,900.0
55242461,1745.0
56085637,1338.0
